Corrente do Motor;Taxa da Balanca
15,857;69,15452016
12,257;69,15452016
12,257;51,75124988
10,714;51,75124988
10,714;43,09591176
11,257;43,09591176
11,257;45,635634
11,257;45,635634
13,457;51,12072856
13,457;51,12072856
15,6;51,12072856
15,6;51,98934884
14,514;51,98934884
14,514;47,25382508
13,486;47,25382508
13,486;37,96796564
11,514;37,96796564
11,514;25,21203432
11,514;25,21203432
9,771;25,21203432
9,771;15,8291716
8,886;15,8291716
8,886;7,96749668
7,886;3,92863284
7,914;3,92863284
7,886;0
7,886;0
7,886;0
7,886;0
7,886;0
7,886;0
7,943;0
7,943;0
7,914;0
7,943;0
7,886;0
7,886;0
7,886;0
7,886;0
7,886;0
7,886;0
7,886;0
7,886;0
7,886;0
7,886;0
7,886;0
7,886;0
7,914;0
7,914;0
7,886;0
7,886;0
7,886;0
7,886;0
7,829;0
7,829;0
7,829;0
7,857;0
7,857;0
7,886;0
8;10,56453904
8,571;10,56453904
8,571;17,2180822
8,571;17,2180822
8,857;17,2180822
8,857;20,88656988
9,2;20,88656988
9,2;24,1185428
9,286;24,1185428
9,286;28,07363108
9,714;28,07363108
9,714;27,2711494
9,714;27,2711494
10,114;24,79756576
10,114;24,79756576
9,429;24,79756576
9,429;20,46328284
8,571;20,46328284
8,571;13,9772908
